energy,intensity,residual,fit,pseudovoigt_1,gaussian_2,gaussian_3,gaussian_4,gaussian_5,gaussian_6
5.13333333333331,0.0710885079322954,-0.07067329978502018,0.00041520814727522004,0.0004082636464290353,6.157502675055902e-154,9.065336236832847e-62,3.0191777406117697e-43,6.944500846187455e-06,2.87444062066515e-18
5.149999999999976,0.1096364232793673,-0.10922629766200105,0.00041012561736625264,0.0004056175824802977,1.9053030650600614e-155,1.7559903049016897e-62,7.722192517701416e-44,4.508034885956079e-06,1.1523030472452021e-18
5.166666666666642,0.0525239008865075,-0.05211800536820674,0.0004058955183007598,0.00040299715695457563,5.795494440818565e-157,3.368831881832085e-63,1.9561925296009866e-44,2.8983613461865516e-06,4.570783367500364e-19
5.183333333333309,0.0457407079637011,-0.04533846032721016,0.00040224763649093775,0.0004004020397361937,1.7329414576655364e-158,6.401114431314401e-64,4.907966564080979e-45,1.8455967547456857e-06,1.7940110989201226e-19
5.199999999999976,0.0922052961508325,-0.09180630027925674,0.0003989958715757691,0.0003978319060049051,5.09382781036627e-160,1.2046222247418665e-64,1.2195809234665451e-45,1.1639655708676241e-06,6.967390818632072e-20
5.216666666666642,0.0816785225494727,-0.08128250906635166,0.0003960134831210438,0.00039528643613429774,1.4718772723101878e-161,2.245252453719033e-65,3.001502279867466e-46,7.270469867509708e-07,2.677477176160021e-20
5.2333333333333085,0.0718822948512181,-0.07148907975178231,0.00039321509943578137,0.0003927653155924632,4.1808627331055905e-163,4.1447516751707104e-66,7.316203222935192e-47,4.4978384332452216e-07,1.0181035273896882e-20
5.249999999999975,0.0240950215409985,-0.02370447771564826,0.0003905438253502397,0.0003902682348448799,1.1674201609438037e-164,7.577935067545797e-67,1.7662487646242e-47,2.7559050535958875e-07,3.830616420661569e-21
5.266666666666643,0.0833789048925924,-0.08299094276197737,0.00038796213061503826,0.00038779488925944376,3.2044643170778006e-166,1.3722153443991954e-67,4.223154885646426e-48,1.6724135559227405e-07,1.4261196012898702e-21
5.283333333333308,0.0208014427560942,-0.020415997259474992,0.0003854454966192092,0.0003853449790136022,8.64670537500946e-168,2.4610061044861853e-68,1.0000948156754605e-48,1.0051760560745951e-07,5.253561145493059e-22
5.299999999999976,0.0842973918416843,-0.08391441379708516,0.00038297804459914986,0.0003829182090035297,2.293574508467861e-169,4.3714160086736244e-69,2.3456562634211443e-49,5.983559562063375e-08,1.9149709614711333e-22
5.316666666666642,0.1077664743222709,-0.1073859247561513,0.00038054956611960344,0.0003805142887553018,5.980562253948097e-171,7.690429825641395e-70,5.448871827266415e-50,3.527736429714973e-08,6.906867955813721e-23
5.333333333333309,0.0512643217265497,-0.050886168194949316,0.0003781535316003809,0.00037813293233800936,1.5329858579318166e-172,1.339979384140612e-70,1.253625570826822e-50,2.05992623705315e-08,2.464964523118207e-23
5.349999999999975,0.0815417937297969,-0.08116600795837839,0.0003757857714185159,0.0003757738582787732,3.8627913652495784e-174,2.312408982029357e-71,2.856591369744488e-51,1.1913139747322174e-08,8.704638746200432e-24
5.366666666666641,0.0894327339677526,-0.08905929035457447,0.00037344361317813435,0.00037343678947960354,9.56822382417377e-176,3.9523027667100625e-72,6.446847918911624e-52,6.8236985260872535e-09,3.0415950320104e-24
5.383333333333308,0.0392659547658063,-0.038894829441587495,0.0003711253242188045,0.0003711214531360663,2.329852195843029e-177,6.690441735847109e-73,1.4410058991287864e-52,3.871082740804694e-09,1.0516290814798085e-24
5.399999999999976,0.0475894702597924,-0.047220640504110435,0.0003688297556819625,0.0003688275806577035,5.5768939457359364e-179,1.121704358560653e-73,3.190091353255662e-53,2.1750242564746494e-09,3.5977778520732723e-25
5.416666666666641,0.0261101490948078,-0.02574359297685701,0.00036655611795078855,0.00036655490759017543,1.312270516485542e-180,1.8626062232292047e-74,6.994545650802694e-54,1.2103606144644883e-09,1.2179141033638844e-25
5.433333333333309,0.0312419681929855,-0.030877664352356345,0.0003643038406291564,0.0003643031735390666,3.0354377272318955e-182,3.063251957847924e-75,1.5189200884469322e-54,6.670900906977573e-10,4.0795243944296065e-26
5.449999999999974,0.0670295505137679,-0.06666747802752851,0.00036207248623938704,0.000362072122095334,6.902179578524668e-184,4.989573422046399e-76,3.266851328990533e-55,3.6414405460923535e-10,1.3521129379626762e-26
5.466666666666642,0.041048209670656,-0.040688347973023,0.000359861697632996,0.00035986150076233953,1.5428302725509236e-185,8.049393217837887e-77,6.958936013128293e-56,1.9687065471621484e-10,4.434319296756978e-27
5.483333333333308,0.05129964276444,-0.050941971598139256,0.0003576711663007409,0.0003576710608844414,3.390135209758244e-187,1.2861212000394056e-77,1.4681666126456442e-56,1.0541630158741532e-10,1.4389692519838254e-27
5.499999999999975,0.020382663198439,-0.020027162584956525,0.0003555006134824748,0.00035550055757709693,7.322895860997894e-189,2.035258974812928e-78,3.067798790408632e-57,5.590537861806402e-11,4.620475008360846e-28
5.516666666666641,0.0967889575767442,-0.09643560779772153,0.0003533497790226686,0.0003533497496584496,1.5549472730434187e-190,3.189895733975964e-79,6.3488845230493e-58,2.9364217929157765e-11,1.4680210948454739e-28
5.533333333333308,0.0597597253452205,-0.059408506930362405,0.0003512184148580927,0.0003512183995823542,3.245752846031313e-192,4.951677195918158e-80,1.301328711691536e-58,1.5275741900260454e-11,4.6151787483826656e-29
5.549999999999974,0.0246505371789898,-0.02430143089774643,0.0003491062812433672,0.00034910627337281583,6.660122184171226e-194,7.612848547021759e-81,2.641773769222008e-59,7.87055237090993e-12,1.4356722804225562e-29
5.566666666666642,0.0497239740660441,-0.04937696092146799,0.0003470131445761082,0.0003470131405597999,1.3434327067442192e-195,1.1592072339131768e-81,5.311574328761008e-60,4.0163092186717765e-12,4.419088136870655e-30
5.583333333333307,0.0409996265061464,-0.040654687730000146,0.0003449387761462544,0.00034493877411638746,2.663891968319732e-197,1.7482116227718655e-82,1.0577180866057346e-60,2.0298694104797913e-12,1.345924103913643e-30
5.599999999999975,0.1036448679629334,-0.10330198501152009,0.00034288295141331193,0.00034288295039723837,5.192592839966219e-199,2.6112349608626296e-83,2.0861024156442117e-61,1.016080422534989e-12,4.05619698129174e-31
5.61666666666664,0.0708784963991961,-0.07053765094961403,0.0003408454495820723,0.0003408454490783358,9.949904272172445e-201,3.8629307972544446e-84,4.074931842388226e-62,5.037407635762313e-13,1.2095618018392172e-31
5.633333333333308,0.0893911657990327,-0.08905233974568737,0.00033882605334532856,0.00033882605309797716,1.8742197292890695e-202,5.659876203824562e-85,7.883591272602106e-63,2.473461395466794e-13,3.569009042070665e-32
5.649999999999974,0.0237527952805536,-0.023415970731834327,0.00033682454871927434,0.00033682454859898715,3.47047626536779e-204,8.21326743202698e-86,1.51059095120524e-63,1.2028797248860098e-13,1.0420241693542426e-32
5.666666666666641,0.072711335548871,-0.07237649482394096,0.00033484072493004946,0.00033484072487211815,6.31719993909194e-206,1.1804402894084654e-86,2.8667425032863647e-64,5.793730646216718e-14,3.0103604228477812e-33
5.683333333333306,0.0573787731284762,-0.05704589875414795,0.0003328743743282528,0.0003328743743006171,1.1303869549684882e-207,1.680316575648773e-87,5.388272113532702e-65,2.7638433519214207e-14,8.605374161256194e-34
5.699999999999974,0.0091085527836668,-0.008777627491347818,0.00033092529231898253,0.0003309252923059237,1.9883673444418827e-209,2.3689572689355026e-88,1.003065705443597e-65,1.3058328098899015e-14,2.4340616835405172e-34
5.71666666666664,0.0703085497101525,-0.0699795564328519,0.0003289932773005988,0.00032899327729448157,3.4382153707622674e-211,3.307823820435819e-89,1.849389009533774e-66,6.110556384882407e-15,6.812459927784767e-35
5.733333333333308,0.0274292554490851,-0.027102177318476636,0.000327078130608463,0.00032707813060562935,5.8443538627329026e-213,4.574530646880815e-90,3.3771176483494004e-67,2.8319981367050473e-15,1.8866307153640342e-35
5.7499999999999725,0.0865736229631511,-0.08624844330668925,0.000325179656461852,0.0003251796564605524,9.76577918718605e-215,6.26570206768577e-91,6.10777649337053e-68,1.299942667027882e-15,5.1698792532025937e-36
5.766666666666641,0.0942914002527257,-0.09396810259081284,0.000323297661912858,0.00032329766191226513,1.6041473843329402e-216,8.499863810747612e-92,1.0940548856075968e-68,5.909822832266169e-16,1.4017948440885268e-36
5.783333333333307,0.058034551520537,-0.057713119563740124,0.00032143195679687486,0.0003214319567966067,2.5902912900743237e-218,1.1420187173602247e-92,1.940948943033237e-69,2.660993124849292e-16,3.7609631293645843e-37
5.799999999999974,0.0362323260556584,-0.03591274370197406,0.00031958235368433757,0.00031958235368421967,4.111685738068871e-220,1.519684746723998e-93,3.410422153031803e-70,1.186675760035245e-16,9.984452439117688e-38
5.81666666666664,0.0264212537284405,-0.026103505060606953,0.0003177486678335485,0.00031774866783349523,6.415908953481928e-222,2.0028702454708792e-94,5.935006485417536e-71,5.24130481973378e-17,2.622768677618755e-38
5.833333333333307,0.0834799981463918,-0.08316406742924733,0.00031593071714447474,0.00031593071714445793,9.841548606246033e-224,2.6143946907938738e-95,1.0229473529561069e-71,2.2927979894234975e-17,6.817203896478456e-39
5.849999999999973,0.0640120894689639,-0.06369796114685032,0.00031412832211358266,0.00031412832211357306,1.4840060165305885e-225,3.379936327104923e-96,1.7462418641478955e-72,9.933703531796976e-18,1.753327876579872e-39
5.86666666666664,0.0638634796791788,-0.06355113837338934,0.00031234130578945696,0.0003123413057894511,2.1997577283493806e-227,4.3277773808317536e-97,2.9523955115429714e-73,4.262610246471145e-18,4.4620101231509694e-40
5.883333333333305,0.0287404435540919,-0.028429874060362462,0.00031056949372943593,0.00031056949372943355,3.20539100006107e-229,5.488331489241765e-98,4.9438320077672275e-74,1.8115865285848603e-18,1.12359170380044e-40
5.899999999999974,0.0285565481703482,-0.02824773545639116,0.0003088127139570379,0.0003088127139570355,4.5914953072781927e-231,6.893420699335169e-99,8.199207951462305e-75,7.6253813565712955e-19,2.7996069028329756e-41
5.91666666666664,0.0368212595215135,-0.03651418872459327,0.00030707079692023076,0.00030707079692022995,6.465382850438169e-233,8.57527904673762e-100,1.3467876507087118e-75,3.178945496088715e-19,6.902336795639103e-42
5.933333333333306,0.0114326135702339,-0.011127269994783348,0.0003053435754505514,0.00030534357545055203,8.949552490548459e-235,1.0565274046009617e-100,2.1910151348143545e-76,1.3125734741179032e-19,1.6838592879577766e-42
5.949999999999973,0.0225261014228786,-0.022222470538155594,0.00030363088472300584,0.0003036308847230052,1.2177982981907307e-236,1.2892356301185245e-101,3.530292234653382e-77,5.3676376762488563e-20,4.064676682291074e-43
5.96666666666664,0.0638451116721148,-0.06354317910989805,0.00030193256221675013,0.00030193256221675317,1.6289823418545177e-238,1.5581270250492432e-102,5.63371619519099e-78,2.1740112630275248e-20,9.708603718246972e-44
5.983333333333306,0.0699097058166323,-0.06960945736895573,0.0003002484476765793,0.00030024844767657856,2.1420241400530845e-240,1.8650584587676078e-103,8.904269594966252e-79,8.720862009568356e-21,2.2945530460517634e-44
5.9999999999999725,0.045084181785087,-0.04478560340201191,0.0002985783830750932,0.0002985783830750904,2.768849279021557e-242,2.2110627370342574e-104,1.3938648427098427e-79,3.464783220461149e-21,5.365991607962486e-45
6.016666666666639,0.0137701390619269,-0.013473216849351233,0.00029692221257566695,0.0002969222125756667,3.518367830866877e-244,2.596143594063786e-105,2.1610362666297202e-80,1.3633637676221568e-21,1.241687860355139e-45
6.033333333333307,0.0795465320831432,-0.07925125230064708,0.00029527978249611897,0.00029527978249611214,4.3949115305245607e-246,3.0190852893322614e-106,3.3183521656920844e-81,5.313325922469429e-22,2.8430561718303247e-46
6.049999999999972,0.0202148073959287,-0.01992115645465568,0.0002936509412730208,0.0002936509412730196,5.396671756949424e-248,3.4772913648535383e-107,5.046635301328467e-82,2.0508797308680962e-22,6.441232933209375e-47
6.06666666666664,0.0339860788913434,-0.033694043351916586,0.00029203553942681176,0.0002920355394268149,6.51431628497373e-250,3.966667609797868e-108,7.601519186448038e-83,7.840304987764667e-23,1.443986484500092e-47
6.0833333333333055,0.0715247245707952,-0.07123429114126772,0.00029043342952747575,0.00029043342952747467,7.729984949599973e-252,4.481563615997519e-109,1.1340126484851123e-83,2.968552602907552e-23,3.203080186890478e-48
6.099999999999973,0.0878874410810193,-0.0875985966148584,0.000288844466160898,0.0002888444661608982,9.016862072680195e-254,5.014785358156945e-110,1.6755385680657687e-84,1.1132060780056399e-23,7.030448851598598e-49
6.11666666666664,0.0049786511419806,-0.004691382636084676,0.0002872685058959235,0.00028726850589592365,1.0339491373379806e-255,5.557687974846302e-111,2.451940839301958e-85,4.134523041185342e-24,1.5268938788869165e-49
6.133333333333305,0.0724814782405271,-0.07219577283327513,0.00028570540725196547,0.0002857054072519699,1.165493603770007e-257,6.100353468329392e-112,3.553731185015215e-86,1.5208776999429697e-24,3.28129452851851e-50
6.149999999999972,0.0259839699584688,-0.025699814927801507,0.00028415503066729283,0.00028415503066729365,1.291479700321632e-259,6.631852627494709e-113,5.101268553098473e-87,5.540924025780475e-25,6.977376108065842e-51
6.16666666666664,0.0845294369184483,-0.08424681967998046,0.0002826172384678416,0.0002826172384678476,1.4067996273478909e-261,7.140584480463704e-114,7.252551628196598e-88,1.999351379015015e-25,1.4680796288701362e-51
6.183333333333305,0.0493381005544953,-0.04905700865965857,0.0002810918948367297,0.00028109189483672747,1.5064123777689352e-263,7.614680476242852e-115,1.0212274942114536e-88,7.145211451292342e-26,3.0564524955583818e-52
6.199999999999973,0.0415729135400581,-0.04129333467427391,0.00027957886578418994,0.00027957886578419076,1.5857052970070798e-265,8.042454914228161e-116,1.424207262732553e-89,2.5290654720273855e-26,6.296457078256578e-53
6.216666666666638,0.0633166587283098,-0.06303858070919155,0.0002780780191182497,0.00027807801911824466,1.6408468548341042e-267,8.412878432360795e-117,1.967174659851134e-90,8.865925694049311e-27,1.283469058715136e-53
6.233333333333306,0.0696329908436901,-0.06935640161927431,0.00027658922441578526,0.00027658922441577843,1.6690932141390964e-269,8.71604812588832e-118,2.691111390942935e-91,3.07827297570649e-27,2.5887202365831176e-54
6.249999999999972,0.0888990859143375,-0.08862397356134326,0.000275112352994239,0.00027511235299423984,1.6690144800994154e-271,8.943626489961368e-119,3.646191342016333e-92,1.0585446950933913e-27,5.166487621694348e-55
6.266666666666639,0.0323290777517196,-0.032055430473835765,0.00027364727788383586,0.0002736472778838365,1.6406146609570887e-273,9.089222094417138e-120,4.892899148822299e-93,3.6052077686471714e-28,1.0202726077806137e-55
6.283333333333305,0.0595397446913068,-0.059267550817506544,0.0002721938738002583,0.00027219387380025546,1.5853313298584885e-275,9.14868775229254e-121,6.502975247225398e-94,1.216103180441717e-28,1.9936440447008642e-56
6.299999999999972,0.0599329990315382,-0.059662247014420314,0.00027075201711788954,0.0002707520171178866,1.5059150274486612e-277,9.120316773050267e-122,8.560063086830281e-95,4.062838677047924e-29,3.8546910174525094e-57
6.316666666666638,0.0218285985279114,-0.021559276942067856,0.00026932158584354327,0.0002693215858435432,1.4062024892857256e-279,9.004924340135991e-123,1.1159914252712256e-95,1.3443357867511095e-29,7.374661367773293e-58
6.3333333333333055,0.0748450273972514,-0.07457712493766075,0.0002679024595906576,0.0002679024595906643,1.2908097234895567e-281,8.805808597809392e-124,1.4409993265926492e-96,4.405599046061294e-30,1.3960634382340874e-58
6.349999999999971,0.066864741872191,-0.06659824735263702,0.0002664945195539892,0.00026649451955399427,1.1647790872452065e-283,8.528594039593198e-125,1.8428319187902397e-97,1.4299511680586941e-30,2.615042689840039e-59
6.36666666666664,0.0362633418042058,-0.035998244155721074,0.0002650976484847231,0.0002650976484847236,1.0332177810830181e-285,8.180967576450707e-126,2.3341389278849966e-98,4.5968091388850016e-31,4.84688785957502e-60
6.383333333333304,0.046086488520168,-0.04582277678950191,0.00026371173066608994,0.00026371173066608804,9.009634001694071e-288,7.772324567485081e-127,2.9281053987796067e-99,1.4635607875593107e-31,8.889098521259387e-61
6.399999999999972,0.0692000091345586,-0.06893767248266919,0.00026233665188940547,0.00026233665188940823,7.723059789362595e-290,7.313347549987566e-128,3.638025483279763e-100,4.615131564385599e-32,1.6131064465010845e-61
6.416666666666638,0.0176726844347359,-0.017411712135305332,0.0002609722994305688,0.0002609722994305704,6.5078662030756385e-292,6.815543989069747e-129,4.4767598328842206e-101,1.4413731734542572e-32,2.8965357499474248e-62
6.433333333333305,0.0111335621150674,-0.01087394355304047,0.00025961856202692986,0.00025961856202692953,5.390819674313399e-294,6.290770846150362e-130,5.456081932247808e-102,4.458490148747086e-33,5.14642109467109e-63
6.449999999999973,0.0942811559979988,-0.09402288066814417,0.000258275329854632,0.0002582753298546338,4.389731572110387e-296,5.750773112193809e-131,6.585928301093938e-103,1.3658978323364878e-33,9.047785648796666e-64
6.466666666666638,0.0304719669525026,-0.030215024457996245,0.0002569424945063556,0.00025694249450635613,3.5138894538742688e-298,5.2067608350211917e-132,7.873578127353314e-104,4.144457095545892e-34,1.5739460680133348e-64
6.483333333333304,0.0584109496607493,-0.05815532971177987,0.0002556199489694294,0.00025561994896942795,2.7650640472576558e-300,4.6690449307002695e-133,9.32279880703159e-105,1.2454781364089246e-34,2.7092429378369197e-65
6.499999999999972,0.0931138337073029,-0.09285952611969854,0.00025430758760436323,0.0002543075876043658,2.1388940218740852e-302,4.1467466722397355e-134,1.0933004086970346e-105,3.707008621730051e-35,4.6144145928296705e-66
6.516666666666639,0.0425288229752701,-0.04227581766914632,0.0002530053061237797,0.00025300530612378154,1.626448470774309e-304,3.6475897298897504e-135,1.269847992771088e-106,1.0927733922008273e-35,7.77670873632804e-67
6.533333333333305,0.0373407161386901,-0.03708900313711842,0.000251713001571674,0.0002517130015716713,1.2157893112019918e-306,3.1777775423446132e-136,1.460773867749408e-107,3.1904772743044114e-36,1.2968376603771847e-67
6.5499999999999705,0.0830062860309736,-0.08275585545867052,0.00025043057230307586,0.0002504305723030715,8.93394560378377e-309,2.7419531286302746e-137,1.6643063610290008e-108,9.22571909269417e-37,2.1398629222065e-68
6.566666666666638,0.0080044425753585,-0.007755284657394421,0.00024915791796407787,0.0002491579179640781,6.453499152374e-311,2.3432336184852255e-138,1.8780302485061844e-109,2.6421886719266557e-37,3.4937904435606317e-69
6.5833333333333055,0.072481635052131,-0.07223374011265878,0.00024789493947222074,0.00024789493947221933,4.58262353726e-313,1.983308076069517e-139,2.0988960038083713e-110,7.4945653934899e-38,5.6444068550915486e-70
6.599999999999971,0.0712575511537418,-0.07101090961474463,0.0002466415389971721,0.00024664153899717645,3.19889567e-315,1.662584774196337e-140,2.3232625200096976e-111,2.1054653974135722e-38,9.022986921398716e-71
6.616666666666637,0.0880849632020957,-0.08783956558215386,0.0002453976199418423,0.00024539761994184385,2.195093e-317,1.380372966534481e-141,2.5469749852747282e-112,5.858262004575775e-39,1.4272265112263318e-71
6.633333333333304,0.0096154941339536,-0.009371331047029878,0.00024416308692372206,0.00024416308692372265,1.4807e-319,1.1350843077062332e-142,2.765477318353222e-113,1.614390159949378e-39,2.233809017940507e-72
6.649999999999972,0.0618600627923321,-0.06161712494657546,0.0002429378457566439,0.00024293784575664187,9.83e-322,9.244401977870632e-144,2.9739560762438654e-114,4.406230783238554e-40,3.4594713207619364e-73
6.666666666666638,0.0191035653631283,-0.0188618435596955,0.00024172180343279975,0.0002417218034327985,5e-324,7.456732295926249e-145,3.167510234814289e-115,1.1910911741479274e-40,5.30131961576947e-74
6.683333333333303,0.0294277671312085,-0.029187252263103387,0.0002405148681051128,0.00024051486810511207,0.0,5.957133181336036e-146,3.3413389368601097e-116,3.1889066101061375e-41,8.038384976127436e-75
6.69999999999997,0.0222381233330112,-0.021998806383941315,0.00023931694906988502,0.00023931694906988607,0.0,4.7135171891045134e-147,3.490937425129528e-117,8.455856861369888e-42,1.2060468368805768e-75
6.716666666666638,0.0448367891864188,-0.044598661229669025,0.00023812795674977433,0.00023812795674977173,0.0,3.6937875116765715e-148,3.6122901310495866e-118,2.220713192475879e-42,1.7904826023696048e-76
6.733333333333304,0.0242026502406272,-0.023965702437950175,0.00023694780267702678,0.00023694780267702646,0.0,2.866934362000316e-149,3.70204942728006e-119,5.776254903946263e-43,2.6301868135309008e-77
6.74999999999997,0.051368596301534,-0.05113281990205694,0.00023577639947706258,0.00023577639947706166,0.0,2.2038529796195344e-150,3.7576889610833376e-120,1.4880559329318268e-43,3.8230822884403285e-78
6.766666666666636,0.0412715637409945,-0.04103695008014222,0.00023461366085227725,0.00023461366085227503,0.0,1.677901707751633e-151,3.777621773228083e-121,3.7967428966123887e-44,5.498588949345774e-79
6.783333333333305,0.0217409752256279,-0.02150751572406174,0.00023345950156616196,0.00023345950156616112,0.0,1.2652298832067239e-152,3.7612754962800945e-122,9.594495649711568e-45,7.825271655937166e-80
6.7999999999999705,0.0138035892628145,-0.013571275425386806,0.00023231383742769451,0.00023231383742769435,0.0,9.449120633882804e-154,3.709119659594434e-123,2.4013316185364757e-45,1.101940513516502e-80
6.816666666666636,0.0468306017488839,-0.04659942516360792,0.00023117658527598006,0.00023117658527597884,0.0,6.989278950029484e-155,3.622643283168663e-124,5.952524014306847e-46,1.5354208614964254e-81
6.833333333333304,0.078675494974312,-0.07844544731134684,0.000230047662965166,0.00023004766296516238,0.0,5.120264337341466e-156,3.504284252535529e-125,1.4614003292537742e-46,2.1169338271810092e-82
6.849999999999971,0.0991579632247846,-0.09892903623543499,0.00022892698934960654,0.00022892698934960583,0.0,3.715107786492383e-157,3.357315149450993e-126,3.5534996204563146e-47,2.888003316264595e-83
6.866666666666637,0.0773416168548849,-0.07711380237061559,0.00022781448426931195,0.00022781448426930574,0.0,2.6697431597486118e-158,3.1856929992060296e-127,8.557804752387221e-48,3.8985099919197156e-84
6.883333333333304,0.0060393756815165,-0.005812665612980937,0.00022671006853556327,0.00022671006853556292,0.0,1.900144260900499e-159,2.993882556625226e-128,2.041209128989144e-48,5.207270937857646e-85
6.899999999999969,0.0460974614579422,-0.045871847794025304,0.0002256136639168932,0.0002256136639168952,0.0,1.3394382411562709e-160,2.786664124783968e-129,4.822049430964321e-49,6.882278728385094e-86
6.916666666666638,0.0780676938944176,-0.07784316870129242,0.0002245251931251857,0.00022452519312518647,0.0,9.351425998005571e-162,2.5689373974477447e-130,1.1282227217539517e-49,9.000463995077307e-87
6.933333333333303,0.0276709877685096,-0.02744754318870753,0.00022344457980207066,0.0002234445798020703,0.0,6.466242933037717e-163,2.345532437383919e-131,2.614430212689526e-50,1.1646839741403848e-87
6.949999999999969,0.0748236358022431,-0.07460126405373757,0.00022237174850553432,0.00022237174850554088,0.0,4.4283834593414545e-164,2.1210377276105428e-132,6.00037362206054e-51,1.491289155215358e-88
6.966666666666637,0.0812389911125458,-0.08101768448784902,0.00022130662469678486,0.00022130662469678936,0.0,3.0037061997721306e-165,1.8996534098484222e-133,1.3639503469356034e-51,1.8894098658848714e-89
6.983333333333304,0.0876395980227305,-0.08741934888800323,0.00022024913472726282,0.00022024913472726016,0.0,2.017849213110897e-166,1.6850755508109375e-134,3.0707033009644644e-52,2.3686508970913947e-90
6.99999999999997,0.0214223828073205,-0.021203183601494577,0.00021919920582592206,0.0002191992058259231,0.0,1.342576361791608e-167,1.4804147756262564e-135,6.846934588982833e-53,2.938234775706677e-91
7.016666666666636,0.0877381744052947,-0.08752001763920794,0.0002181567660867606,0.00021815676608675632,0.0,8.847250234561862e-169,1.2881501028572007e-136,1.5120756852980196e-53,3.606471389333705e-92
7.033333333333303,0.0528330469194856,-0.05261592517502916,0.0002171217444564416,0.00021712174445643896,0.0,5.774264230479699e-170,1.1101165105398758e-137,3.3072719583629025e-54,4.380150642521869e-93
7.0499999999999705,0.0464327252824427,-0.046216631211720455,0.0002160940707222475,0.00021609407072224572,0.0,3.732536157782114e-171,9.475228217656409e-139,7.164490566754931e-55,5.263882204789642e-94
7.066666666666636,0.02108752075617,-0.02087244708066986,0.0002150736755001416,0.00021507367550014273,0.0,2.3896286775740188e-172,8.009950349644451e-140,1.5371623887729266e-55,6.25941629676071e-95
7.083333333333302,0.005518639162491,-0.005304578672267922,0.00021406049022307857,0.00021406049022307892,0.0,1.515220534715662e-173,6.706392955191707e-141,3.2664289188225e-56,7.3649884418915565e-96
7.0999999999999694,0.0351106538559915,-0.03489759940886203,0.00021305444712946958,0.0002130544471294699,0.0,9.515690346837424e-175,5.5611831426835355e-142,6.874572587932453e-57,8.574738060532959e-97
7.116666666666637,0.0626355820324706,-0.062423526553218735,0.00021205547925187002,0.00021205547925187186,0.0,5.91866531708655e-176,4.567351397972962e-143,1.4329704013497157e-57,9.878254566165325e-98
7.133333333333304,0.024837384168368,-0.024626320647962163,0.0002110635204058374,0.00021106352040583891,0.0,3.6460808271866606e-177,3.715187035492014e-144,2.9583378203898835e-58,1.1260304240014889e-98
7.149999999999968,0.0991159087899267,-0.09890583028474773,0.00021007850517897053,0.00021007850517896446,0.0,2.2245789795043474e-178,2.9930637477697774e-145,6.048913015887586e-59,1.270078589364326e-99
7.166666666666636,0.0190123422927233,-0.0188032419238032,0.0002091003689200996,0.00020910036892009886,0.0,1.3442758426613415e-179,2.388197716819324e-146,1.2249713764960019e-59,1.417495288739861e-100
7.183333333333303,0.0278245387133419,-0.027616409665613153,0.0002081290477287459,0.0002081290477287449,0.0,8.045406408161146e-181,1.887311641180832e-147,2.4569344514835835e-60,1.5653923696175036e-101
7.199999999999969,0.041870985321227,-0.04166382084278238,0.00020716447844462,0.00020716447844462327,0.0,4.76899215240653e-182,1.4771887327850834e-148,4.880678797539699e-61,1.7105483728105335e-102
7.216666666666634,0.0672879929434647,-0.0670817863448273,0.00020620659863740398,0.00020620659863740726,0.0,2.7997822528946567e-183,1.145110460635727e-149,9.60253529668565e-62,1.8495158902823128e-103
7.233333333333302,0.0761632863907179,-0.07595803104412127,0.0002052553465966278,0.00020525534659662366,0.0,1.6279495150949748e-184,8.791800109220567e-151,1.8711587077852465e-62,1.9787518454567396e-104
7.249999999999972,0.092242367829754,-0.09203805716843227,0.00020431066132171882,0.00020431066132171576,0.0,9.375115716861287e-186,6.685397838723824e-152,3.611223481326995e-63,2.0947642720997108e-105
7.2666666666666355,0.0459857094371513,-0.045782336954639034,0.00020337248251226653,0.00020337248251226688,0.0,5.347260832860038e-187,5.034956649891076e-153,6.90267036297739e-64,2.194267356925782e-106
7.283333333333301,0.0388054517326814,-0.03860301098212302,0.0002024407505583775,0.00020244075055837876,0.0,3.020682842996992e-188,3.755633831535037e-154,1.3067693224312153e-64,2.2743352672936046e-107
7.299999999999968,0.039522778444956,-0.03932126303842479,0.00020151540653120387,0.00020151540653120604,0.0,1.6900436304679076e-189,2.774532250880016e-155,2.450189952600184e-65,2.3325447718447714e-108
7.316666666666637,0.0365574183491475,-0.03635682195697386,0.00020059639217363812,0.00020059639217364028,0.0,9.365042058593446e-191,2.0300902245799296e-156,4.5500860148250695e-66,2.3670969747223377e-109
7.333333333333303,0.0088017259184562,-0.008602042268565056,0.00019968364989114348,0.00019968364989114348,0.0,5.139733198603812e-192,1.4711600752815592e-157,8.368709381755073e-67,2.3769096366605676e-110
7.349999999999967,0.0868446508932771,-0.08664587377053437,0.00019877712274272985,0.0001987771227427254,0.0,2.793768695787237e-193,1.055901844832521e-158,1.5244612660141265e-67,2.3616734735626567e-111
7.366666666666635,0.0308779677196103,-0.030680090965178236,0.00019787675443206504,0.0001978767544320654,0.0,1.504039859208451e-194,7.505959119995766e-160,2.7503839795301796e-68,2.321868346747293e-112
7.383333333333303,0.0045625446774343,-0.0043655621881355244,0.00019698248929877517,0.00019698248929877484,0.0,8.019499649368865e-196,5.284548264327206e-161,4.914612636941289e-69,2.2587381624818734e-113
7.399999999999968,0.0878239553112703,-0.0876278610389605,0.0001960942723097936,0.00019609427230979622,0.0,4.2350079260607906e-197,3.6849242999034547e-162,8.697697201271555e-70,2.1742263124979257e-114
